,spot,x,y,rmse,pcc,snr,model,cvFold
31x24,31x24,31,24,1.2580482065039398,0.34771496450714773,3.243457107829792,MIST,3
32x24,32x24,32,24,1.0550627281964053,0.37337559015331306,3.2876595035834355,MIST,3
17x25,17x25,17,25,1.009195490352455,0.41349316524887414,3.5498954959052744,MIST,3
19x25,19x25,19,25,0.8739135153167417,0.46729549880967935,3.739330949136881,MIST,3
20x25,20x25,20,25,1.1540498380825643,0.39635307431043115,3.3023184741492373,MIST,3
21x25,21x25,21,25,1.106481491075948,0.5266097802386606,3.2313537676185002,MIST,3
22x25,22x25,22,25,1.04070645825545,0.4996532556287422,3.3286575886188223,MIST,3
23x25,23x25,23,25,1.6334789449947638,0.4491615688916303,2.917502653647607,MIST,3
24x25,24x25,24,25,1.8841335715220418,0.5256726119867441,2.785281206951049,MIST,3
25x25,25x25,25,25,2.006021144560125,0.47131410840069826,2.603598749514151,MIST,3
26x25,26x25,26,25,1.1682639999374593,0.3714090649063652,3.194512897162972,MIST,3
27x25,27x25,27,25,1.1933866462033378,0.38295323497675726,3.25435249843755,MIST,3
28x25,28x25,28,25,0.922236579530698,0.3992323394954947,3.5492439269024008,MIST,3
29x25,29x25,29,25,0.924931165423106,0.36327529339711545,3.564768101952092,MIST,3
30x25,30x25,30,25,0.9921816104863195,0.38426643792613435,3.4156103759654624,MIST,3
31x25,31x25,31,25,0.9616128119743174,0.3813319902459718,3.5058906464177184,MIST,3
32x25,32x25,32,25,0.9317858589693183,0.37463144609170035,3.5286604725192565,MIST,3
20x26,20x26,20,26,0.9463269599818563,0.40467334028910823,3.6040480777760546,MIST,3
21x26,21x26,21,26,1.1252807456946108,0.40213839378324173,3.191542227339467,MIST,3
22x26,22x26,22,26,1.0865877432558875,0.40633040525625963,3.225256138799297,MIST,3
23x26,23x26,23,26,1.0243474677395417,0.39157481397559507,3.37341051098,MIST,3
24x26,24x26,24,26,1.1460008900250254,0.4030519171765935,3.1990831214646533,MIST,3
25x26,25x26,25,26,0.9862386616652447,0.38766460747520604,3.439398561573572,MIST,3
26x26,26x26,26,26,1.2361574793856502,0.4725459654938512,3.1436559329809612,MIST,3
27x26,27x26,27,26,1.109313536734599,0.40167099988933513,3.301520798032653,MIST,3
28x26,28x26,28,26,1.2116816853357681,0.432882252573354,3.0764014709257936,MIST,3
29x26,29x26,29,26,1.1679754361091546,0.35967091941107465,3.2697041486438834,MIST,3
30x26,30x26,30,26,1.1135980070151468,0.36327955842840215,3.237898778365061,MIST,3
31x26,31x26,31,26,0.9094709536366686,0.39273207234004714,3.5740915129394297,MIST,3
32x26,32x26,32,26,1.0173029974437822,0.3710444368212995,3.3951221834832213,MIST,3
22x27,22x27,22,27,0.999844403395412,0.4398242239335793,3.66624922542168,MIST,3
23x27,23x27,23,27,1.2592687378083118,0.37810333379926975,3.3192952829416797,MIST,3
24x27,24x27,24,27,1.0249063975960229,0.3906898557345491,3.367051160687592,MIST,3
25x27,25x27,25,27,1.0510922908320381,0.3727810166743359,3.340038001862439,MIST,3
26x27,26x27,26,27,1.2349638486861017,0.4266311341690765,3.0537296955928097,MIST,3
27x27,27x27,27,27,1.1253677140773028,0.35107182490045735,3.4438134366924946,MIST,3
28x27,28x27,28,27,0.9718903243172407,0.3511118271022199,3.4852562334719455,MIST,3
29x27,29x27,29,27,1.0098498966718945,0.38827079112919605,3.3845445240491743,MIST,3
30x27,30x27,30,27,0.975833650789124,0.39389748764562055,3.553585047033688,MIST,3
31x27,31x27,31,27,1.0233679778511058,0.36455021288250994,3.4408457857846857,MIST,3
32x27,32x27,32,27,1.1036284127574758,0.36071632846304924,3.388411180902855,MIST,3
27x28,27x28,27,28,1.100575247762674,0.44267879025448587,3.42130225529285,MIST,3
28x28,28x28,28,28,0.9580414711337479,0.4136570024092342,3.6131945580331806,MIST,3
29x28,29x28,29,28,1.152446350961956,0.505866811233127,3.3423865650088582,MIST,3
30x28,30x28,30,28,0.9896247518897532,0.5014396927463803,3.552259093209571,MIST,3
31x28,31x28,31,28,1.04844427631265,0.5357628028756052,3.529033301068807,MIST,3
32x28,32x28,32,28,0.9725189462017617,0.5279377401426719,3.585917190194774,MIST,3
17x5,17x5,17,5,0.9232295486175588,0.5167550392193113,3.5173368658357336,MIST,3
18x5,18x5,18,5,0.9440247645129856,0.5122651293800705,3.4074083435945357,MIST,3
19x5,19x5,19,5,0.9596570434952941,0.5054639248744449,3.3804187669863217,MIST,3
