,spot,x,y,rmse,pcc,snr,model,cvFold
17x17,17x17,17,17,1.0594077677479243,0.5511741678879872,3.4230051101314576,MAGIC,4
17x18,17x18,17,18,1.2300568356650057,0.5622006971753933,3.1468900773296844,MAGIC,4
17x19,17x19,17,19,1.6031181412201043,0.5523953881424942,2.7770195047205473,MAGIC,4
17x20,17x20,17,20,1.0796005115657459,0.5298862531918468,3.4015559892204794,MAGIC,4
17x21,17x21,17,21,1.2219628401589295,0.5494636500886841,3.1820706828684937,MAGIC,4
18x4,18x4,18,4,2.3908610204194187,0.5284953519962318,2.3474103181958936,MAGIC,4
18x5,18x5,18,5,1.206605667887902,0.5241581612699047,3.1582156192948174,MAGIC,4
18x6,18x6,18,6,1.0926211682106315,0.5643730991811089,3.37114706087997,MAGIC,4
18x7,18x7,18,7,0.8563888321626069,0.5902896196267218,3.6540665901075764,MAGIC,4
18x8,18x8,18,8,0.9079902634169409,0.5901645362312449,3.5771291529658766,MAGIC,4
18x9,18x9,18,9,0.897602262020388,0.5776390175836168,3.6411484847557674,MAGIC,4
18x10,18x10,18,10,0.8222863317688944,0.6326792505156931,3.7580100784219086,MAGIC,4
18x11,18x11,18,11,0.9719401298163881,0.5439966866826019,3.4756698032783655,MAGIC,4
18x12,18x12,18,12,0.9253238290235954,0.565256055071791,3.5262917647959373,MAGIC,4
18x13,18x13,18,13,0.8103162277709968,0.5759104638932673,3.769383040389882,MAGIC,4
18x14,18x14,18,14,0.9037271372776698,0.6497123984779609,3.646661953084214,MAGIC,4
18x15,18x15,18,15,0.9729434017257849,0.5089840368557021,3.6024865125743806,MAGIC,4
18x16,18x16,18,16,1.1417277889519633,0.5076663756584545,3.321012088595577,MAGIC,4
18x17,18x17,18,17,1.310278863427066,0.5354965604078329,3.032072299665341,MAGIC,4
18x18,18x18,18,18,1.2582569413635591,0.5677855131942627,3.144838327796779,MAGIC,4
18x19,18x19,18,19,1.6447205515051335,0.6351130951702636,2.7987220811268885,MAGIC,4
18x20,18x20,18,20,1.091696260517306,0.5208311662052595,3.2795621193412514,MAGIC,4
